Timestamp,Shape,Latitude,Longitude2025-08-17 03:19:05.576543,blue_hexagon,
2025-08-17 03:24:10.405260,blue_hexagon,40.71270460445928,-74.0058291134942
2025-08-17 03:24:10.701854,blue_hexagon,40.7127684828892,-74.0058421294197
2025-08-17 03:24:10.996926,blue_hexagon,40.71278789968068,-74.00585346587094
2025-08-17 03:24:15.890537,blue_hexagon,40.712787336875124,-74.00584632810535
2025-08-17 03:24:15.989988,blue_hexagon,40.712786211264024,-74.00583247244272
2025-08-17 03:24:16.089100,blue_hexagon,40.71278452284738,-74.00581399822588
2025-08-17 03:24:16.186034,blue_hexagon,40.7127864926668,-74.00580770019741
2025-08-17 03:24:18.382847,blue_hexagon,40.71278902529178,-74.00581777704295
2025-08-17 03:24:18.487057,blue_hexagon,40.712792120722305,-74.00583289231128
2025-08-17 03:24:18.881871,blue_hexagon,40.712795497555604,-74.00590552957296
2025-08-17 03:24:18.986314,blue_hexagon,40.712794653347274,-74.00591686602421
2025-08-17 03:24:19.085114,blue_hexagon,40.712794371944504,-74.00592568326407
2025-08-17 03:24:19.187697,blue_hexagon,40.71279493475005,-74.00593324089823
2025-08-17 03:24:19.282281,blue_hexagon,40.71279606036115,-74.0059395389267
2025-08-17 03:24:19.385039,blue_hexagon,40.71279634176393,-74.00594373761234
2025-08-17 03:24:22.677912,blue_hexagon,40.712790150902876,-74.00596850985765
2025-08-17 03:24:22.779073,blue_hexagon,40.71279071370843,-74.00596305156631
2025-08-17 03:24:22.977820,blue_hexagon,40.71279155791675,-74.00595549393215
2025-08-17 03:24:23.176612,blue_hexagon,40.71279183931953,-74.00595045550938
2025-08-17 03:24:30.659837,blue_hexagon,40.712795497555604,-74.00594877603511
2025-08-17 03:24:30.760471,blue_hexagon,40.71279493475005,-74.00594037866382
2025-08-17 03:24:52.897948,red_triangle,40.712785085652925,-74.00592232431555
2025-08-17 03:25:06.063383,red_triangle,40.71276426184758,-74.00589923154449
2025-08-17 03:25:16.638159,red_triangle,40.71280619086105,-74.00596808998908
